,rowid,longitude,latitude
20083,43678,3.071434,50.622953
20084,43680,3.050464,50.627198
20085,43681,3.050464,50.627198
20086,43682,3.050464,50.627198
20087,43683,3.050464,50.627198
20088,43684,3.050464,50.627198
20089,43685,3.050464,50.627198
20090,43687,3.048958,50.631614
20091,43688,3.053826,50.63886
20092,43689,3.063311,50.643177
20093,43690,3.059477,50.636028
20094,43693,3.06557,50.63195
20095,43695,3.105723,50.627778
20096,43697,3.04475,50.621677
20097,43701,3.032087,50.635547
20098,43702,3.032087,50.635547
20099,43705,3.063091,50.647755
20100,43713,3.068138,50.623284
20101,43715,3.097141,50.636512
20102,43716,3.045422,50.635651
20103,43717,3.085038,50.65073
20104,43719,3.025523,50.6181
20105,43721,3.070188,50.624887
20106,43722,3.05239,50.629253
20107,43723,3.057947,50.627828
20108,43724,3.061797,50.619635
20109,43725,3.056205,50.646181
20110,43731,3.053502,50.624109
20111,43733,3.086997,50.637504
20112,43734,3.086997,50.637504
20113,43736,3.090331,50.632496
20114,43738,3.111526,50.624923
20115,43739,3.111526,50.624923
20116,43740,3.111526,50.624923
20117,43741,3.111526,50.624923
20118,43742,3.111526,50.624923
20119,43743,3.111526,50.624923
20120,43746,3.067957,50.635388
20121,43747,3.080827,50.627905
20122,43749,3.05731,50.630782
20123,43756,3.059048,50.640004
20124,43757,3.056423,50.637123
20125,43758,3.043207,50.624249
20126,43760,3.054068,50.646933
20127,43765,3.051977,50.627341
20128,43767,3.098002,50.631754
20129,43769,3.041695,50.606758
20130,43772,3.063736,50.632503
20131,43774,3.068074,50.643288
20132,43777,3.081666,50.641239
20133,43779,3.054019,50.622359
20134,43780,3.059378,50.643648
20135,43781,3.052883,50.623477
20136,43782,3.041606,50.6241
20137,43784,3.055515,50.647329
20138,43786,3.064691,50.631932
20139,43788,3.059666,50.648226
20140,43791,3.058807,50.644592
20141,43792,3.055311,50.628806
20142,43793,3.052656,50.620782
20143,43794,3.039934,50.625037
20144,43796,3.055283,50.628405
20145,43798,3.025975,50.617242
20146,43802,3.042924,50.633211
20147,43803,3.056832,50.648182
20148,43806,3.033105,50.625489
20149,43809,3.044381,50.626486
20150,43811,3.085735,50.630634
20151,43812,3.046707,50.631837
20152,43816,3.071716,50.622033
20153,43818,3.064629,50.632228
20154,43819,3.071468,50.622189
20155,43821,3.054359,50.640054
20156,43822,3.061761,50.633291
20157,43823,3.057269,50.638133
20158,43825,3.080442,50.622551
20159,43828,3.085585,50.632447
20160,43829,3.058479,50.6248
20161,43830,3.02588,50.615639
20162,43833,3.030927,50.624928
20163,43834,3.066084,50.641379
20164,43835,3.055111,50.632015
20165,43836,3.067181,50.63708
20166,43838,3.062801,50.640779
20167,43840,3.083608,50.638995
20168,43842,3.086306,50.653744
20169,43844,3.093679,50.631616
20170,43845,3.093679,50.631616
20171,43851,3.053195,50.637056
20172,43852,3.063975,50.62596
20173,43854,3.096686,50.630184
20174,43855,3.055515,50.647329
20175,43858,3.050719,50.623319
20176,43860,3.061883,50.620716
20177,43861,3.044381,50.626486
20178,43863,3.05649,50.648933
20179,43865,3.070153,50.612204
20180,43866,3.073496,50.619716
20181,43868,3.059549,50.645009
20182,43869,3.090331,50.632496
20183,43871,3.086306,50.653744
20184,43873,3.086306,50.653744
20185,43874,3.069954,50.639753
20186,43875,3.060307,50.623005
20187,43877,3.097141,50.636512
20188,43879,3.089855,50.655823
20189,43880,3.057058,50.627232
20190,43882,3.060057,50.637827
20191,43884,3.063689,50.638773
20192,43885,3.0538,50.605734
20193,43888,3.056817,50.627582
20194,43891,3.054137,50.638592
20195,43894,3.056817,50.627582
20196,43895,3.047576,50.634885
20197,43896,3.054337,50.620095
20198,43897,3.054337,50.620095
20199,43898,3.054337,50.620095
20200,43899,3.054337,50.620095
20201,43900,3.054337,50.620095
20202,43902,3.092694,50.650211
20203,43919,3.053547,50.62706
20204,43920,3.035371,50.624344
20205,43921,3.03373,50.627021
20206,43923,3.0852,50.652871
20207,43927,3.053586,50.621458
20208,43930,3.040962,50.632472
20209,43931,3.072217,50.622202
20210,43933,3.059737,50.622539
20211,43935,3.056832,50.648182
20212,43936,3.084853,50.63791
20213,43938,3.089716,50.652049
20214,43942,3.059273,50.630548
20215,43945,3.075292,50.637407
20216,43947,3.065585,50.626592
20217,43948,3.054131,50.624281
20218,43951,3.05938,50.629711
20219,43952,3.057466,50.62798
20220,43954,3.0852,50.652871
20221,43960,3.03889,50.622326
20222,43966,3.03373,50.627021
20223,43970,3.073537,50.620595
20224,43971,3.092269,50.624381
20225,43972,3.092269,50.624381
20226,43973,3.092269,50.624381
20227,43975,3.092269,50.624381
20228,43976,3.092269,50.624381
20229,43978,3.055515,50.647329
20230,43981,3.085422,50.639953
20231,43985,3.045484,50.630875
20232,43986,3.045484,50.630875
20233,43987,3.043392,50.622932
20234,43989,3.057514,50.626726
20235,43990,3.043392,50.622932
20236,43993,3.05901,50.629417
20237,43994,3.030836,50.622647
20238,43996,3.06239,50.619136
20239,43999,3.08422,50.642749
20240,44003,3.039392,50.632858
20241,44004,3.053875,50.631541
20242,44007,3.055014,50.634972
20243,44008,3.070255,50.622789
20244,44009,3.083175,50.641609
20245,44012,3.062623,50.64144
20246,44013,3.071482,50.632898
20247,44018,3.06549,50.612929
20248,44020,3.032087,50.635547
20249,44022,3.049379,50.623032
20250,44023,3.071025,50.622921
20251,44025,3.071484,50.623569
20252,44027,3.020211,50.635009
20253,44030,3.096216,50.63037
20254,44031,3.096216,50.63037
20255,44032,3.096216,50.63037
20256,44033,3.096216,50.63037
20257,44034,3.096216,50.63037
20258,44035,3.025719,50.617208
20259,44036,3.056363,50.633537
20260,44038,3.041602,50.622945
20261,44040,3.043727,50.635981
20262,44041,3.07436,50.611178
20263,44042,3.07436,50.611178
20264,44043,3.07436,50.611178
20265,44047,3.075292,50.637407
20266,44048,3.065936,50.619982
20267,44050,3.051726,50.621128
20268,44052,3.0845,50.642146
20269,44053,3.025651,50.631416
20270,44056,,
20271,44057,,
20272,44058,,
20273,44063,3.055515,50.647329
20274,44065,3.039727,50.632458
20275,44067,3.039727,50.632458
20276,44068,3.039727,50.632458
20277,44069,3.039727,50.632458
20278,44070,3.039727,50.632458
20279,44071,3.075292,50.637407
20280,44072,3.087293,50.654454
20281,44077,3.069381,50.628556
20282,44078,3.044505,50.635548
20283,44080,3.029642,50.632131
20284,44081,3.063815,50.630892
20285,44082,3.063815,50.630892
20286,44083,3.063815,50.630892
20287,44084,3.063815,50.630892
20288,44086,3.061583,50.62393
20289,44087,3.061583,50.62393
20290,44088,3.061583,50.62393
20291,44089,3.061583,50.62393
20292,44090,3.058251,50.638687
20293,44092,3.065582,50.633886
20294,44094,3.056423,50.637123
20295,44097,3.063665,50.634674
20296,44100,3.086767,50.641903
20297,44102,3.034035,50.622001
20298,44104,3.05272,50.621313
20299,44110,3.039727,50.632458
20300,44111,3.072912,50.628998
20301,44113,3.054748,50.633465
20302,44114,3.071359,50.63331
20303,44115,3.051448,50.628382
20304,44116,3.094839,50.631663
20305,44117,3.068832,50.640249
20306,44118,3.088772,50.633824
20307,44120,3.066733,50.632872
20308,44121,3.057155,50.636829
20309,44122,3.025719,50.617208
20310,44123,3.070333,50.620754
20311,44126,3.052176,50.635186
20312,44127,3.057888,50.631131
20313,44142,3.059,50.62277
20314,44144,3.04938,50.619217
20315,44146,3.072115,50.621273
20316,44147,3.056548,50.630569
20317,44149,3.052044,50.635215
20318,44151,3.027077,50.635941
20319,44155,3.053316,50.631809
20320,44157,3.061797,50.619635
20321,44158,3.056817,50.627582
20322,44161,3.098002,50.631754
20323,44164,3.064685,50.622458
20324,44166,3.074229,50.61281
20325,44168,3.021505,50.636307
20326,44170,3.050391,50.628875
20327,44171,3.046335,50.629546
20328,44173,3.04302,50.627953
20329,44174,3.059666,50.648226
20330,44177,3.032087,50.635547
20331,44178,3.063091,50.647755
20332,44181,3.059095,50.631501
20333,44182,3.059095,50.631501
20334,44183,3.059095,50.631501
20335,44188,3.070079,50.611005
20336,44189,3.052932,50.624949
20337,44190,3.052932,50.624949
20338,44191,3.058097,50.625632
20339,44194,3.052617,50.637284
20340,44196,3.05753,50.644499
20341,44197,3.086443,50.632026
20342,44203,3.08003,50.628649
20343,44205,3.072869,50.622432
20344,44209,3.061116,50.633174
20345,44211,3.061926,50.618545
20346,44213,3.062356,50.637821
20347,44217,3.068436,50.63851
20348,44219,3.054721,50.624529
20349,44220,3.054721,50.624529
20350,44226,3.046262,50.625227
20351,44227,3.071468,50.622189
20352,44228,3.038501,50.614657
20353,44230,3.070807,50.613824
20354,44234,3.062229,50.621786
20355,44239,3.036045,50.621845
20356,44240,3.036045,50.621845
20357,44241,3.036045,50.621845
20358,44242,3.036045,50.621845
20359,44243,3.067058,50.632064
20360,44244,3.048377,50.633307
20361,44246,3.051534,50.627923
20362,44247,3.086997,50.637504
20363,44251,3.056817,50.627582
20364,44254,3.051767,50.636224
20365,44258,3.037658,50.626922
20366,44261,3.092144,50.644033
20367,44262,3.038501,50.614657
20368,44264,3.056817,50.627582
20369,44266,3.058681,50.645687
20370,44271,3.046707,50.631837
20371,44273,3.085104,50.653539
20372,44276,3.051225,50.624743
20373,44277,3.075292,50.637407
20374,44278,3.091166,50.630149
20375,44279,3.091166,50.630149
20376,44280,3.091166,50.630149
20377,44284,3.039005,50.628036
20378,44286,3.089053,50.650643
20379,44287,3.066529,50.623712
20380,44290,3.084853,50.63791
20381,44291,3.063867,50.628225
20382,44294,3.053805,50.630152
20383,44297,3.027899,50.635524
20384,44304,3.03373,50.627021
20385,44305,3.043455,50.628255
20386,44309,3.065909,50.62169
20387,44313,3.04475,50.621677
20388,44315,3.060349,50.640637
20389,44317,3.060231,50.613349
20390,44322,3.071109,50.62367
20391,44326,3.057066,50.642725
20392,44329,3.089855,50.655823
20393,44330,3.086681,50.631948
20394,44331,3.086681,50.631948
20395,44332,3.065395,50.626376
20396,44339,3.084446,50.651233
20397,44342,3.041606,50.6241
20398,44345,3.092144,50.644033
20399,44347,3.092144,50.644033
20400,44350,3.095348,50.64001
20401,44352,3.04182,50.628816
20402,44353,3.06626,50.632931
20403,44355,3.054875,50.633188
20404,44356,3.057428,50.626785
20405,44359,3.053332,50.636076
20406,44361,3.079898,50.626939
20407,44364,3.04543,50.630351
20408,44366,3.083377,50.64072
20409,44367,3.083377,50.64072
20410,44368,3.083377,50.64072
20411,44372,3.063756,50.624503
20412,44373,3.04335,50.625626
20413,44381,3.067294,50.611772
20414,44387,3.087758,50.637811
20415,44388,3.087758,50.637811
20416,44389,3.087758,50.637811
20417,44393,3.040769,50.627413
20418,44399,3.085458,50.6502
20419,44401,3.044381,50.626486
20420,44402,3.060061,50.620912
20421,44404,3.059666,50.648226
20422,44405,3.041664,50.631263
20423,44409,3.05468,50.636482
20424,44412,3.061908,50.648026
20425,44415,3.031886,50.633277
20426,44417,3.047724,50.62517
20427,44419,3.102128,50.630888
20428,44421,3.057122,50.64516
20429,44424,3.07115,50.635587
20430,44425,3.07115,50.635587
20431,44426,3.07115,50.635587
20432,44427,3.087943,50.64909
20433,44431,3.067047,50.641948
20434,44432,3.075192,50.63467
20435,44434,3.059048,50.640004
20436,44436,3.08529,50.64471
20437,44444,3.104452,50.626641
20438,44447,3.103782,50.630895
20439,44449,3.068773,50.637862
20440,44450,3.039005,50.628036
20441,44451,3.07348,50.621752
20442,44452,3.07348,50.621752
20443,44457,3.100064,50.62978
20444,44460,3.065396,50.625167
20445,44461,3.065396,50.625167
20446,44462,3.065396,50.625167
20447,44463,3.065396,50.625167
20448,44464,3.065396,50.625167
20449,44465,3.065396,50.625167
20450,44466,3.065396,50.625167
20451,44467,3.065396,50.625167
20452,44468,3.065396,50.625167
20453,44469,3.065396,50.625167
20454,44470,3.065396,50.625167
20455,44471,3.065396,50.625167
20456,44472,3.065396,50.625167
20457,44473,3.065396,50.625167
20458,44474,3.065396,50.625167
20459,44475,3.065396,50.625167
20460,44476,3.065396,50.625167
20461,44477,3.065396,50.625167
20462,44478,3.065396,50.625167
20463,44479,3.065396,50.625167
20464,44480,3.065396,50.625167
20465,44481,3.065396,50.625167
20466,44482,3.065396,50.625167
20467,44483,3.065396,50.625167
20468,44487,3.062827,50.622865
20469,44488,3.062827,50.622865
20470,44489,3.062827,50.622865
20471,44490,3.062827,50.622865
20472,44491,3.068183,50.637814
20473,44492,3.055813,50.63534
20474,44493,3.072454,50.622562
20475,44497,3.066354,50.638168
20476,44498,3.082821,50.640823
20477,44499,3.059632,50.644885
20478,44503,3.060631,50.642907
20479,44508,3.08003,50.628649
20480,44509,3.08003,50.628649
20481,44511,3.048413,50.620377
20482,44513,3.067347,50.636625
20483,44515,3.079898,50.626939
20484,44518,3.055673,50.62273
20485,44521,3.065913,50.631957
20486,44522,3.042834,50.621645
20487,44523,3.042834,50.621645
20488,44525,3.042834,50.621645
20489,44526,3.042834,50.621645
20490,44530,3.09113,50.641682
20491,44531,3.04862,50.625386
20492,44532,3.072695,50.618475
20493,44536,3.086247,50.647829
20494,44538,3.059088,50.635963
20495,44540,3.0868,50.639997
20496,44541,3.085061,50.654612
20497,44546,3.107379,50.627996
20498,44547,3.048917,50.632315
20499,44549,3.060295,50.64372
20500,44550,3.040112,50.61034
20501,44551,3.113513,50.63286
20502,44552,3.054851,50.630375
20503,44553,3.054851,50.630375
20504,44554,3.054851,50.630375
20505,44555,3.054851,50.630375
20506,44557,3.054851,50.630375
20507,44558,3.054851,50.630375
20508,44559,3.054851,50.630375
20509,44560,3.054851,50.630375
20510,44562,3.045484,50.630875
20511,44563,3.088869,50.64065
20512,44566,3.058535,50.628203
20513,44567,3.039954,50.625172
20514,44568,3.055201,50.632422
20515,44569,3.060289,50.624007
20516,44570,3.060289,50.624007
20517,44571,3.060289,50.624007
20518,44572,3.060289,50.624007
20519,44573,3.060289,50.624007
20520,44574,3.060289,50.624007
20521,44575,3.060289,50.624007
20522,44576,3.060289,50.624007
20523,44577,3.060289,50.624007
20524,44579,3.055307,50.632786
20525,44580,3.058097,50.625632
20526,44581,3.093842,50.621646
20527,44582,3.093842,50.621646
20528,44583,3.093842,50.621646
20529,44584,3.093842,50.621646
20530,44586,3.070022,50.61299
20531,44587,3.084853,50.63791
20532,44590,3.070082,50.627674
20533,44591,3.052286,50.636584
20534,44593,3.03522,50.63767
20535,44595,3.055689,50.630026
20536,44596,3.055689,50.630026
20537,44597,3.066756,50.629698
20538,44601,3.06079,50.646301
20539,44607,3.066168,50.642524
20540,44608,3.066168,50.642524
20541,44609,3.066168,50.642524
20542,44610,3.066168,50.642524
20543,44613,3.084658,50.643965
20544,44614,3.051663,50.624404
20545,44616,3.055044,50.643257
20546,44620,3.042624,50.634004
20547,44621,3.056751,50.627833
20548,44625,3.055044,50.643257
20549,44630,3.098792,50.619969
20550,44631,3.098792,50.619969
20551,44633,3.098792,50.619969
20552,44635,3.061656,50.623862
20553,44636,3.041526,50.622036
20554,44637,3.041526,50.622036
20555,44638,3.041526,50.622036
20556,44639,3.041526,50.622036
20557,44646,3.0538,50.605734
20558,44648,3.044762,50.625244
20559,44654,3.065089,50.632905
20560,44656,3.046259,50.629615
20561,44659,3.047185,50.632014
20562,44664,3.059431,50.645354
20563,44665,3.045835,50.635736
20564,44666,3.092104,50.646825
20565,44667,3.054206,50.629821
20566,44668,3.045507,50.625941
20567,44670,3.050965,50.629966
20568,44672,3.092144,50.644033
20569,44675,3.065588,50.63367
20570,44678,3.085811,50.648138
20571,44682,3.062039,50.629028
20572,44685,3.055515,50.647329
20573,44688,3.053929,50.629775
20574,44689,3.0625,50.641522
20575,44690,3.054875,50.633188
20576,44695,3.086306,50.653744
20577,44697,3.043216,50.628136
20578,44702,3.053598,50.632979
20579,44708,3.061659,50.619328
20580,44712,3.033105,50.625489
20581,44713,3.035768,50.625112
20582,44715,3.056764,50.633311
20583,44716,3.083515,50.642035
20584,44718,3.0852,50.652871
20585,44720,3.041468,50.626369
20586,44722,3.056999,50.626667
20587,44723,3.08529,50.64471
20588,44725,3.047185,50.632014
20589,44726,3.086738,50.642515
20590,44729,3.059914,50.624868
20591,44730,3.054372,50.623282
20592,44732,3.092789,50.625123
20593,44733,3.030921,50.63427
20594,44742,3.045931,50.628258
20595,44743,3.069505,50.633292
20596,44744,3.069487,50.633177
20597,44745,3.057607,50.627341
20598,44749,3.023856,50.631102
20599,44751,3.052883,50.623477
20600,44752,3.060921,50.623353
20601,44756,3.04302,50.627953
20602,44757,3.060427,50.647121
20603,44759,3.06729,50.633127
20604,44760,3.041471,50.624474
20605,44761,3.041471,50.624474
20606,44763,3.041471,50.624474
20607,44765,3.075292,50.637407
20608,44766,3.061693,50.628538
20609,44771,3.071482,50.632898
20610,44775,3.087943,50.64909
20611,44777,3.057201,50.628156
20612,44780,3.067023,50.625024
20613,44783,3.061883,50.620716
20614,44785,3.06729,50.633127
20615,44787,3.057048,50.625798
20616,44788,3.056336,50.623715
20617,44789,3.057662,50.643476
20618,44790,3.055381,50.642642
20619,44791,3.055033,50.639517
20620,44794,3.06968,50.631386
20621,44796,3.041468,50.626369
20622,44797,3.046075,50.624252
20623,44799,3.065936,50.619982
20624,44800,3.052656,50.620782
20625,44806,3.086738,50.642515
20626,44813,3.053586,50.621458
20627,44819,3.064402,50.633184
20628,44820,3.056832,50.648182
